Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID,home_centroid,destination_centroid,Bridge Name,bridge_coordinates,home_to_bridge_distance,bridge_to_destination_distance,total_distance
Rugeshi,24/05/2022,Bridge Survey - 00007940,,,,Kanyana Cell,,351303,Rugeshi,,35010303,B2P bridge,Farming,,Livelihood,120.0,Female,Adult,,1.0,2.0,2.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000IxLviQAF,Cloudy; Temperature is cool,a3b3Z000001yqsw,POINT (448262.69251570606 4782838.202858562),POINT (447098.5780403489 4785915.535178156),Rugeshi,POINT (448867.4187118619 4783246.212600099),729.4968961595421,3202.199298438793,3931.696194598335
Rugeshi,24/05/2022,Bridge Survey - 00007990,,,,Other,Ruronde,32130401,Other,Bitaba,35130301,B2P bridge,Visiting friends or family,,Visiting family or friends,20.0,Female,School-aged child,,,,1.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqwf,POINT (447944.1543159086 4785410.255178147),POINT (446768.1383902243 4782849.163237674),Rugeshi,POINT (448867.4187118619 4783246.212600099),2352.7637842418244,2136.4985525426114,4489.262336784435
Rugeshi,24/05/2022,Bridge Survey - 00008009,,,,Other,Mubano,35130302,Other,Gashubi market,350103,B2P bridge,Buying goods,,Livelihood,120.0,Female,Adult,,,1.0,,,Foot,Other,Fruits (yellow bananas),They are all carrying yellow bananas,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqyB,POINT (449366.0932350456 4782741.737907862),POINT (446996.4872337311 4785116.098342598),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,2645.157327242295,3354.502796798394
Rugeshi,24/05/2022,Bridge Survey - 00008014,,,,Other,kanyana,351303,Other,Gashubi market,350103,B2P bridge,Buying goods,,Livelihood,120.0,Male,Adult,,5.0,,1.0,,Foot,Produce; Animals - Goats; Animals - Other,,6 men are crossing with animals (sheep & goat) while woman carries cassava,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqya,POINT (449366.0932350456 4782741.737907862),POINT (447098.5780403489 4785915.535178156),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,3202.199298438793,3911.5447679948916
Rugeshi,24/05/2022,Bridge Survey - 00008013,,,,Other,Kageyo,3505,Other,Gashubi market,350103,B2P bridge,Buying goods,,Livelihood,240.0,Female,Adult,,,,,,Foot,,,"She is coming from market to buy a cow, but it passes through water as it can not cross the bridge.",,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqyV,POINT (449366.0932350456 4782741.737907862),POINT (453402.7465718178 4793218.874378447),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,10955.509195953658,11664.854665509756
Rugeshi,24/05/2022,Bridge Survey - 00007942,,,,Other,Gashubi,350103,Other,Birembo,350601,B2P bridge,School,,Education,90.0,Male,Adult,,,,,,Moto,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqt6,POINT (449493.15277652664 4796938.346447133),POINT (449366.0932350456 4782741.737907862),Rugeshi,POINT (448867.4187118619 4783246.212600099),13706.424493820066,709.3454695560985,14415.769963376164
Rugeshi,24/05/2022,Bridge Survey - 00007959,,,,Other,Mubano,35130302,Other,Gashubi,350103,B2P bridge,Visiting friends or family,,Visiting family or friends,180.0,Female,Adult,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yquO,POINT (449366.0932350456 4782741.737907862),POINT (446996.4872337311 4785116.098342598),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,2645.157327242295,3354.502796798394
Rugeshi,24/05/2022,Bridge Survey - 00007968,,,,Other,Gashubi,350103,Other,Birembo,350601,B2P bridge,Recreation,,Recreation,180.0,Female,Young adult,,,1.0,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001yqv2,POINT (449493.15277652664 4796938.346447133),POINT (449366.0932350456 4782741.737907862),Rugeshi,POINT (448867.4187118619 4783246.212600099),13706.424493820066,709.3454695560985,14415.769963376164
Rugeshi,24/05/2022,Bridge Survey - 00007966,,,,Other,Kamina,35100401,Other,Mubano,35130302,B2P bridge,Visiting friends or family,,Visiting family or friends,180.0,Female,Adult,,,,1.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqus,POINT (446996.4872337311 4785116.098342598),POINT (450651.0729798874 4778704.480458452),Rugeshi,POINT (448867.4187118619 4783246.212600099),2645.157327242295,4879.421420036512,7524.578747278807
Rugeshi,24/05/2022,Bridge Survey - 00007970,,,,Other,Ruronde,32130401,Ruganda,,35050105,B2P bridge,Buying goods,,Livelihood,30.0,Female,Adult,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqv7,POINT (452219.216165194 4792540.030381046),POINT (446768.1383902243 4782849.163237674),Rugeshi,POINT (448867.4187118619 4783246.212600099),9879.75683474123,2136.4985525426114,12016.255387283842
Rugeshi,24/05/2022,Bridge Survey - 00007977,,,,Other,Ruronde,32130401,Ruganda,,35050105,B2P bridge,Wage labor,,Livelihood,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqvg,POINT (452219.216165194 4792540.030381046),POINT (446768.1383902243 4782849.163237674),Rugeshi,POINT (448867.4187118619 4783246.212600099),9879.75683474123,2136.4985525426114,12016.255387283842
Rugeshi,24/05/2022,Bridge Survey - 00007956,,,,Other,Ruronde,32130401,Ruganda,,35050105,B2P bridge,Buying goods,,Livelihood,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001yqu9,POINT (452219.216165194 4792540.030381046),POINT (446768.1383902243 4782849.163237674),Rugeshi,POINT (448867.4187118619 4783246.212600099),9879.75683474123,2136.4985525426114,12016.255387283842
Rugeshi,24/05/2022,Bridge Survey - 00007967,,,,Other,Ruronde,32130401,Ruganda,,35050105,B2P bridge,Buying goods,,Livelihood,60.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001yqux,POINT (452219.216165194 4792540.030381046),POINT (446768.1383902243 4782849.163237674),Rugeshi,POINT (448867.4187118619 4783246.212600099),9879.75683474123,2136.4985525426114,12016.255387283842
Rugeshi,24/05/2022,Bridge Survey - 00007974,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods; Other,Charging his battery,Livelihood,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqvR,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007955,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Other,Charging his battery,Livelihood,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001yqtq,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007945,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Other,Collection of animal feeds,Livelihood,30.0,Male,School-aged child,,,,3.0,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,"Among 4 chilren, 3 are carrying animal feeds.",,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqtL,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008002,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Selling goods,,Livelihood,30.0,Male,Young adult,,,,,,Foot,Dry goods (such as grain),,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqxc,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00008033,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods,,Livelihood,30.0,Male,Senior,,4.0,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yr07,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007969,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods; Recreation,,Livelihood,40.0,Male,Adult,,1.0,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqtM,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007975,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods,,Livelihood,20.0,Male,Young adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqvW,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007973,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods; Recreation,,Livelihood,40.0,Male,Adult,,4.0,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqvM,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007976,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods,,Livelihood,30.0,Male,Adult,,1.0,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqvb,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007978,,,,Ruganda,,35050105,Gisozi,,35030104,B2P bridge,Buying goods; Recreation,,Livelihood,30.0,Male,Young adult,,,2.0,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqvl,POINT (456922.8974851381 4798968.048917125),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),17665.414669519167,9879.75683474123,27545.171504260397
Rugeshi,24/05/2022,Bridge Survey - 00007981,,,,Ruganda,,35050105,Other,Ruronde,32130401,B2P bridge,Selling goods,,Livelihood,40.0,Female,Adult,,,,,,Foot,Firewood,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001yqw0,POINT (446768.1383902243 4782849.163237674),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),2136.4985525426114,9879.75683474123,12016.255387283842
Rugeshi,24/05/2022,Bridge Survey - 00008023,,,,Ruganda,,35050105,Other,Gashubi market,350103,B2P bridge,Selling goods; Buying goods,,Livelihood,120.0,Male,Adult,,4.0,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqzJ,POINT (449366.0932350456 4782741.737907862),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,9879.75683474123,10589.102304297328
Rugeshi,24/05/2022,Bridge Survey - 00008016,,,,Ruganda,,35050105,Other,Gashubi market,350103,B2P bridge,Buying goods,,Livelihood,90.0,Male,Adult,1.0,,1.0,,,Foot,Animals - Other,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001yqyk,POINT (449366.0932350456 4782741.737907862),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,9879.75683474123,10589.102304297328
Rugeshi,24/05/2022,Bridge Survey - 00007951,,,,Ruganda,,35050105,Other,Gashubi,350103,B2P bridge,Wage labor,,Livelihood,60.0,Male,Young adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqtp,POINT (449366.0932350456 4782741.737907862),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),709.3454695560985,9879.75683474123,10589.102304297328
Rugeshi,24/05/2022,Bridge Survey - 00008008,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Water collection,,Livelihood,20.0,Male,School-aged child,,,,,,Foot,Water,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001yqy6,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008046,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Buying goods,,Livelihood,30.0,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yr1A,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008047,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Buying goods; Recreation,,Livelihood,20.0,Male,Young adult,,,1.0,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yr1F,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008035,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Farming,,Livelihood,30.0,Male,School-aged child,,1.0,,1.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yr0H,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008001,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Selling goods,,Livelihood,30.0,Female,Young adult,,,,,,Foot,Dry goods (such as grain),,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqxX,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008041,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Buying goods,,Livelihood,20.0,Male,Adult,,1.0,,,,Foot,Other,Banana beer,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yr0l,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00008038,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Buying goods,,Livelihood,60.0,Male,School-aged child,,,,,,Foot,Dry goods (such as grain),,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001yr0W,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00007946,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Firewood collection,,Livelihood,30.0,Male,School-aged child,,,,,,Foot,Firewood,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqtQ,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
Rugeshi,24/05/2022,Bridge Survey - 00007952,,,,Ruganda,,35050105,Rugeshi,,35030304,B2P bridge,Water collection,,Livelihood,30.0,Female,School-aged child,,,,3.0,,Foot,Water,,They are all carrying water,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001yqtu,POINT (451659.7702884696 4801386.842769653),POINT (452219.216165194 4792540.030381046),Rugeshi,POINT (448867.4187118619 4783246.212600099),18354.28261403602,9879.75683474123,28234.03944877725
